"Gemeindenr"	"gini_steink.2001"	"median_steink.2001"	"primary.2001"	"secondary.2001"	"tertiary.2001"	"tert.2001"	"sek.2001"	"prim.2001"	"rank_median.2001"	"rank_gini.2001"	"gini_steink.2005"	"median_steink.2005"	"primary.2005"	"secondary.2005"	"tertiary.2005"	"tert.2005"	"sek.2005"	"prim.2005"	"rank_median.2005"	"rank_gini.2005"	"gini_steink.2008"	"median_steink.2008"	"primary.2008"	"secondary.2008"	"tertiary.2008"	"tert.2008"	"sek.2008"	"prim.2008"	"rank_median.2008"	"rank_gini.2008"	"gini_steink.1971"	"median_steink.1971"	"primary.1971"	"secondary.1971"	"tertiary.1971"	"tert.1971"	"sek.1971"	"prim.1971"	"rank_median.1971"	"rank_gini.1971"	"gini_steink.1981"	"median_steink.1981"	"primary.1981"	"secondary.1981"	"tertiary.1981"	"tert.1981"	"sek.1981"	"prim.1981"	"rank_median.1981"	"rank_gini.1981"	"gini_steink.1995"	"median_steink.1995"	"primary.1995"	"secondary.1995"	"tertiary.1995"	"tert.1995"	"sek.1995"	"prim.1995"	"rank_median.1995"	"rank_gini.1995"	"diff_gini"	"diff_median"	"diff_primary"	"diff_secondary"	"diff_tertiary"
6172											0.407999992370605	28400	1	0	0	0	0	5.26742	29	2441.5	0.476999998092651	30000	1	0	0	0	0	4.291109	24	2539	0.195999994874001	17100							1714.5	329.5	0.400999993085861	14450							42.5	2510.5	0.425000011920929	29900	1	0	0	0	0	7.597322	85	2650.5	28.5	-18.5	0	0	0
6173											0.324000000953674	46700	0.033534896487318	0.180476125368521	0.785988978144161	171.746329	39.43581	7.327705	1050.5	1576	0.321999996900558	47500	0.0287423611304935	0.261379813891696	0.709877824977811	158.962054	58.530455	6.436241	873.5	1483.5	0.24099999666214	15400							845.5	857	0.39300000667572	20000							251.5	2465	0.340000003576279	40800	0.0693077022180676	0.252775237476146	0.677917060305786	147.312329	54.928414	15.060661	1148.5	1997	-981.5	622	-0.0405653410875741	0.00860457641554924	0.0319607646720248
6174											0.437000006437302	37200	0.0594713580583155	0.41349807556461	0.527030566377074	17.764087	13.937362	2.004541	175	2535.5											0.20100000500679	13500							191	372.5	0.501999974250793	5800							17	2798	0.449999988079071	28450	0.0529478350057518	0.485995673085457	0.461056491908791	21.298311	22.450366	2.445903	65	2719.5					
6175																															0.34799998998642	13450							180	2253.5	0.569999992847443	4300							10.5	2870	0.574000000953674	7800							10	2873					
6176																															0.479999989271164	8650							8	2793.5	0.479000002145767	15300							51.5	2755	0.493999987840652	24800							29	2791.5					
6177											0.370999991893768	38100	0.246954208556144	0.127288711038776	0.62575708040508	76.716014	15.605229	30.275874	211.5	2221.5	0.354999989271164	37300	0.227333952614174	0.182899435600105	0.589766611785721	54.397725	16.869916	20.968379	105.5	1971	0.187000006437302	13500							191	249.5	0.381999999284744	19300							185	2385.5	0.384999990463257	32350	0.390828971311481	0.267983261979018	0.341187766709501	41.314774	32.450366	47.325878	160.5	2467	-414.5	-79.5	-0.163495018697307	-0.0850838263789131	0.229508509897519
6178											0.352999985218048	26850	1	0	0	0	0	1.990605	25	2043.5	0.379999995231628	33600	1	0	0	0	0	2.013579	46	2182.5	0.305999994277954	10300							11	1766	0.291999995708466	12700							29	836.5	0.375999987125397	23700	0.436946329345236	0	0.563053670654764	6.086046	0	4.722952	25	2404	968.125	17	0.0893623928696148	0	-0.151847562525845
6179											0.402999997138977	40800	0.0180850283100844	0.252820950855249	0.729094020834667	182.063583	63.132445	4.51605	362	2419.5	0.395000010728836	40900	0.0196434718150383	0.178113383152323	0.802243145032639	197.684536	43.889763	4.840441	224	2290.5	0.453999996185303	12600							79	2737	0.476000010967255	20000							251.5	2750	0.381999999284744	34700	0.0582725873874396	0.244840261345111	0.69688715126745	177.021341	62.193644	14.802241	304.5	2450.5	-459.5	-27.5	-0.0386291155724013	-0.0667268781927877	0.105355993765189
6180																															0.174999997019768	15400							845.5	183	0.479000002145767	15500							54.5	2755	0.45100000500679	26900							46.5	2722					
6181											0.51800000667572	21050	0.126223628429226	0.0356356626245669	0.838140708946207	188.157738	8	28.336474	13	2664.5	0.515999972820282	21900	0.100499664282071	0.0345715506701567	0.864928785047773	207.576975	8.296935	24.11923	11	2591																																			
6191											0.284000009298325	45850	0.515515358735311	0.0679820311454131	0.416502610119276	36.099472	5.892197	44.68119	891.5	542	0.300999999046326	47150	0.485777404607516	0.0975095297988395	0.416713065593644	35.190915	8.234562	41.023315	824.5	989	0.17399999499321	15500							901	174.5	0.263000011444092	23250							794.5	347.5	0.28099998831749	39200	0.372007605530525	0.24813647822656	0.379855916242915	38.897729	25.409491	38.094052	875	492.5	641.5	30	0.0893623928696148	-0.15062694842772	0.0368571493507286
6192											0.291000008583069	39800	0.248848786561586	0.0595910507530573	0.691560162685356	46.420404	4	16.703769	281.5	697	0.27700001001358	42000	0.188326157145657	0.0270171683162697	0.784656674538074	58.085782	2	13.941221	287.5	433	0.212999999523163	14400							419	494	0.28600001335144	20900							381.5	711.5	0.296000003814697	34900	0.316024728548698	0	0.683975271451302	54.844815	0	25.340562	332.5	861.5	-278.5	-94	-0.127698571403041	0.0270171683162697	0.100681403086771
6193											0.425000011920929	36300	0.238225284458445	0.232261549646326	0.52951316589523	58.303821	25.573936	26.230593	146.5	2499	0.402999997138977	38450	0.23638831788167	0.228727522783157	0.534884159335173	67.671254	28.937627	29.906838	133	2324.5	0.245000004768372	15400							845.5	917	0.513000011444092	14400							41	2813	0.437999993562698	31300	0.138328784432139	0.290588298106435	0.571082917461425	94.192019	47.928414	22.815369	127.5	2694.5	-488.5	92	0.0893623928696148	-0.0618607753232783	-0.0361987581262522
6194											0.342999994754791	42900	0.297698768474827	0.228550515696471	0.473750715828702	39.978973	19.286968	25.122265	524.5	1926	0.354999989271164	41900	0.289665774255695	0.234867758011513	0.475466467732792	35.473781	17.523102	21.611493	282	1971	0.180999994277954	15850							1091.5	218.5	0.38400000333786	21400							441.5	2397.5	0.389999985694885	34500	0.240718218025501	0.362524717718135	0.396757064256364	32.426889	29.629085	19.67386	289.5	2505.5	-426.5	-159.5	0.0489475562301939	-0.127656959706621	0.0787094034764274
6195											0.238000005483627	44100	0.199297752946748	0.0812202887589557	0.719481958294297	64.550891	7.286968	17.880709	633	39	0.256000012159348	46400	0.13611804803668	0.0789891666452676	0.784892785318053	52.63413	5.296935	9.127941	729.5	135.5	0.168999999761581	16400							1370	149.5	0.264999985694885	25050							1227	372.5	0.256000012159348	38000	0.305753119191461	0.106427244840608	0.587819635967931	60.75527	11	31.601723	701.5	153.5	-237	-497.5	-0.169635071154781	-0.0274380781953403	0.197073149350122
6196											0.248999997973442	46900	0.495931762181773	0.260834129605006	0.243234108213222	4.930225	5.286968	10.052271	1078.5	74.5											0.152999997138977	14600							493	88.5	0.246999993920326	23400							831.5	181.5	0.301999986171722	37050	0.233952661480441	0.449463757116684	0.316583581402875	12.596622	17.883824	9.3088	576.5	1030.5					
6197											0.319999992847443	41600	0.0395949272843871	0.0132196985670772	0.947185374148536	71.649544	1	2.995146	419	1483.5	0.314000010490417	42400	0.0349506133275148	0.0136370764835435	0.951412310188942	69.766589	1	2.562911	319	1301.5	0.195999994874001	14900							606	329.5	0.33899998664856	19700							214.5	1862.5	0.308999985456467	32450	0.0928045652612317	0.0237939588780192	0.883401475860749	74.254266	2	7.800683	171.5	1236.5	-561	104.5	-0.0578539519337168	-0.0101568823944757	0.0680108343281924
6198											0.261999994516373	48450	0.195517233913323	0.366155073254205	0.438327692832472	32.573896	27.210458	14.529673	1320.5	171	0.252999991178513	52500	0.182088002110742	0.318282105938086	0.499629891951171	44.946138	28.632297	16.38043	1663.5	120	0.153999999165535	15800							1063	91.5	0.273999989032745	25500							1341.5	488	0.259999990463257	40250	0.104450696170446	0.59557197643994	0.299977327389614	31.454962	62.450366	10.95247	1059.5	188.5	-368	322	0.0776373059402965	-0.19258043837034	0.199652564561557
6199											0.305999994277954	48700	0.0776822312283733	0.40018377667803	0.522133992093597	229.270913	175.722135	34.110547	1356.5	1114.5	0.296999990940094	51100	0.0513408330247329	0.650858059322053	0.297801107653214	194.857906	425.870943	33.593452	1460.5	878	0.243000000715256	17600							1945.5	885	0.282000005245209	27300							1827.5	630	0.308999985456467	42100	0.0485437125888496	0.534206852636888	0.417249434774262	218.665621	279.958853	25.440037	1406	1236.5	248	-367	0.00279712043588329	0.116651206685164	-0.119448327121047
6200											0.277999997138977	49300	0.0135068812231739	0.585734304687232	0.400758814089594	361.753004	528.724851	12.192258	1454	409	0.284999996423721	49700	0.0257363064016402	0.532160095239272	0.442103598359088	367.350236	442.179474	21.384667	1237	607	0.300999999046326	16500							1420.5	1704	0.31700000166893	29450							2289	1434.5	0.293000012636185	42100	0.0315281951898548	0.686223153064775	0.28224865174537	288.835939	702.238638	32.264019	1406	791.5	-827.5	-968.45	-0.0057918887882146	-0.154063057825504	0.159854946613718
6201											0.418000012636185	37700	0.194357292640631	0.238875027137859	0.566767680221511	60.732884	25.59703	20.826662	192.5	2473.5	0.433999985456467	37700	0.15765703921693	0.252286059452616	0.590056901330454	61.531126	26.308387	16.440474	112	2435	0.273999989032745	14700							535	1319	0.509999990463257	14450							42.5	2809.5	0.460999995470047	29900	0.112751522224148	0.169000815800738	0.718247661975114	84.999313	20	13.343311	85	2743.5	-374.5	69.5	0.0449055169927824	0.0832852436518778	-0.12819076064466
6202											0.375999987125397	39850	0.26121043310158	0.196893801146747	0.541895765751673	76.036507	27.6273	36.651936	284.5	2266	0.402999997138977	41450	0.200085167704008	0.18360210022159	0.616312732074402	86.86792	25.878311	28.201563	257	2324.5	0.395000010728836	13750							234.5	2554	0.391000002622604	20000							251.5	2451.5	0.365000009536743	34500	0.235049805526449	0.197656310697326	0.567293883776225	85.876201	29.920952	35.58153	289.5	2320.5	-127	5.5	-0.0349646378224409	-0.014054210475736	0.049018848298177
6211											0.264999985694885	45550	0.456154146096148	0.275233443374513	0.268612410529339	13.269939	13.59703	22.53484	839.5	200	0.277999997138977	45250	0.234014562608963	0.582717443657415	0.183267993733622	12.956085	41.195064	16.543601	586	454.5	0.212999999523163	15950							1139.5	494	0.263000011444092	27000							1759	347.5	0.254000008106232	42600	0.357735595024427	0.280462699134126	0.361801705841447	19.350258	15	19.13279	1491	141	107	-968.45	-0.123721032415464	0.191863911688138	-0.151847562525845
6212											0.312000006437302	43000	0.146918236350419	0.136266210672544	0.716815552977036	53.827254	10.232529	11.032413	536.5	1288.5	0.305999994277954	43100	0.126917501567726	0.0983022324660474	0.774780265966227	60.15482	7.632297	9.854019	384	1113.5	0.229000002145767	15000							652	688.5	0.33899998664856	24700							1134.5	1862.5	0.326999992132187	37100	0.167157358093838	0.298708669871302	0.53413397203486	46.270649	25.876362	14.480411	585	1746	-749	-750.5	-0.0402398565261121	-0.19258043837034	0.229508509897519
6213											0.275999993085861	46900	0.0197929171869195	0.793956051413361	0.18625103139972	84.601448	360.641394	8.990605	1078.5	369	0.246999993920326	48200	0.0251401165663057	0.787312080683781	0.187547802749913	104.686751	439.467392	14.032887	993.5	90.5	0.206000000238419	17800							2032.5	416.5	0.277999997138977	27050							1775	560	0.280000001192093	39600	0.0216677390630015	0.733357607182071	0.244974653754928	84.183103	252.011047	7.445903	949	467	-469.5	-781.5	0.00347237750330425	0.05395447350171	-0.0574268510050143
6214											0.316000014543533	43900	0.0350951109018194	0	0.964904889098181	83.248305	0	3.027872	610.5	1385	0.351999998092651	44200	0.0226187241759788	0	0.977381275824021	78.106416	0	1.807552	479	1931.5	0.284000009298325	18100							2158	1470.5	0.296999990940094	26800							1703.5	957.5	0.326999992132187	41100	0.0457608636661679	0.109309715934131	0.844929420399701	88.507696	11.450366	4.793523	1207.5	1746	968.125	-968.45	-0.0231421394901891	-0.109309715934131	0.13245185542432
6215											0.275000005960464	46600	0.0626959480325708	0.508270941874509	0.42903311009292	92.715298	109.838823	13.548776	1027	354.5	0.280000001192093	49600	0.0867104695443183	0.441514929503622	0.47177460095206	103.701954	97.0505	19.060045	1215.5	500	0.210999995470047	16800							1565	464.5	0.28600001335144	27100							1784.5	711.5	0.289000004529953	41600	0.214562163136642	0.539169797763632	0.246268039099726	65.482513	143.364902	57.051941	1305.5	687	-211.5	-569	-0.127851693592324	-0.09765486826001	0.225506561852333
6216											0.305999994277954	39200	0.0823466645618512	0	0.917653335438149	25.112336	0	2.253484	257.5	1114.5	0.238000005483627	43500	0.0582842621346991	0	0.941715737865301	20.329458	0	1.258222	416	56.5	0.291999995708466	13700							224.5	1575	0.361000001430511	22100							559	2178.5	0.391000002622604	37550	0.251339154816369	0	0.748660845183631	16.195676	0	5.437185	638	2513.5	-1274.8	-143	-0.186827064803577	0	0.19305489268167
6217											0.331999987363815	44600	0.0164670762364711	0.16176588354681	0.821767040216719	986.813935	194.255574	19.774388	697	1736	0.303000003099442	44700	0.00740728236888845	0.17124419167972	0.821348525951392	1142.624339	238.22747	10.304689	522.5	1038	0.277999997138977	18100							2158	1383	0.303000003099442	29600							2316.5	1098.5	0.284000009298325	44000	0.01090110974472	0.215946438890246	0.773152451365034	1308.150423	365.374804	18.444346	1739	569	-60.5	-968.45	-0.00349382737583153	-0.0447022472105259	0.0481960745863574
6218											0.397000014781952	38600	0.0433174477015263	0.133744253614031	0.822938298684443	151.533601	24.6273	7.976356	236	2386	0.41100001335144	38800	0.0306538582522398	0.139877001209287	0.829469140538473	150.740302	25.419995	5.570758	143.5	2355	0.337000012397766	15000							652	2154	0.446000009775162	18900							167	2679	0.409000009298325	31750	0.0838434532420159	0.112268707359704	0.80388783939828	170.770778	23.849365	17.810957	141	2606.5	-324	-23.5	-0.053189594989776	0.0276082938495831	0.0255813011401931
6219											0.289000004529953	45100	0.0303175425845806	0.562745440435691	0.406937016979729	117.334901	162.260197	8.741662	766.5	647.5	0.277999997138977	46100	0.0185920814601975	0.535358217453455	0.446049701086348	175.712799	210.894191	7.323997	685	454.5	0.28099998831749	16500							1420.5	1432	0.296999990940094	27600							1904.5	957.5	0.29899999499321	40000	0.0595001054502981	0.572170589463105	0.368329305086597	110.185863	171.165067	17.799481	1017.5	942.5	-503	-968.45	-0.0409080239901006	-0.0368123720096499	0.0777203959997504
6220											0.279000014066696	47600	0.356345882953379	0.276146836987104	0.367507280059517	17.013984	12.784394	16.49726	1186.5	431	0.275000005960464	50100	0.287051962236105	0.307315728064964	0.405632309698931	20.644469	15.640692	14.609377	1309.5	390.5	0.216000005602837	16700							1519	537	0.30799999833107	23600							878	1214	0.256999999284744	44600	0.371173179921103	0.218959471668353	0.409867348410544	27.106939	14.481078	24.547866	1840	162.5	-823.5	431.5	-0.084121217684998	0.0883562563966116	-0.00423503871161368
6231											0.541999995708466	31000	0.0618122538110874	0.360944799200055	0.577242946988857	154.101587	96.35833	16.501486	45	2693											0.5	10600							15.5	2823	0.609000027179718	3900							6	2894	0.558000028133392	18300	0.0567108906356723	0.297970125419766	0.645318983944562	181.935118	84.006873	15.988531	16	2860.5					
6232											0.38400000333786	43900	0.110068775008969	0.397911301609268	0.492019923381763	239.65749	193.818216	53.613289	610.5	2313.5	0.395000010728836	42800	0.0854628512743021	0.348138863543071	0.566398285182627	305.381633	187.703984	46.078503	353	2290.5	0.225999996066093	15750							1034.5	648.5	0.421000003814697	21950							527.5	2616.5	0.375999987125397	35350	0.115189011411966	0.407899183543015	0.476911805045019	259.366072	221.833907	62.644961	383	2404	-326	-174.5	-0.0297261601376639	-0.059760319999944	0.0894864801376079
6233											0.693000018596649	3900	0.0659485907782805	0.052033730553629	0.88201767866809	33.901766	2	2.53484	1	2758											0.527999997138977	3500							3	2854	0.619000017642975	3300							4	2899	0.704999983310699	3000	0.132858936585798	0.0609238486314082	0.806217214782794	52.932783	4	8.722951	1	2896					
6234											0.519999980926514	40800	0.08591605934767	0.286800067034938	0.627283873617392	510.24189	233.287375	69.885381	362	2668.5	0.638000011444092	40550	0.0635411870119353	0.310399942318077	0.626058870669987	557.390895	276.354365	56.571803	215.5	2686	0.41499999165535	16500							1420.5	2622	0.483000010251999	22400							617.5	2764	0.493999987840652	33200	0.0665633826567361	0.226216424294011	0.707220193049253	648.352675	207.386646	61.022787	206	2791.5	-78	-402	-0.00302219564480075	0.0841835180240662	-0.0811613223792654
6235											0.270000010728836	47350	0.0519739040125758	0.815144279659329	0.132881816328095	72.65604	445.697967	28.417869	1149	272	0.277999997138977	45700	0.0576062200597357	0.764386376891587	0.178007403048677	90.668339	389.341353	29.341815	632.5	454.5	0.230000004172325	17000							1669.5	700	0.277999997138977	28400							2100.5	560	0.247999995946884	38450	0.0876712494392256	0.734190519718622	0.178138230842153	89.344378	368.229745	43.971096	768	106	-105.5	-968.45	-0.0300650293794899	0.0301958571729656	-0.000130827793475702
